Year,Week,Home Team,Home Player,Home Player Points,Position,Away Player Points,Away Player,Away Team
2024,2,Noah,Jaguars D/ST,5.0,D/ST,5.0,49ers D/ST,Zach
2024,2,Noah,Jake Moody,5.0,K,9.0,Cameron Dicker,Zach
2024,3,Andrew,Lamar Jackson,25.98,QB,14.78,Kyler Murray,Ethan
2024,3,Andrew,Zach Charbonnet,25.7,RB1,3.4,Zamir White,Ethan
2024,3,Andrew,Brian Robinson Jr.,10.7,RB2,0.3,Rhamondre Stevenson,Ethan
2024,3,Andrew,Amon-Ra St. Brown,20.5,WR1,3.7,Mike Evans,Ethan
2024,3,Andrew,Davante Adams,8.0,WR2,1.2,Jameson Williams,Ethan
2024,3,Andrew,Trey McBride,5.5,TE,7.9,Kyle Pitts Sr.,Ethan
2024,3,Andrew,George Pickens,10.7,FLEX,19.2,Khalil Shakir,Ethan
2024,3,Andrew,Steelers D/ST,11.0,D/ST,5.0,Texans D/ST,Ethan
2024,3,Andrew,Evan McPherson,8.0,K,7.0,Chris Boswell,Ethan
2024,3,Haris,Patrick Mahomes,16.38,QB,25.78,Brock Purdy,Carter
2024,3,Haris,Chuba Hubbard,27.9,RB1,25.8,Aaron Jones Sr.,Carter
2024,3,Haris,Austin Ekeler,13.7,RB2,15.7,Alvin Kamara,Carter
2024,3,Haris,Rashee Rice,29.1,WR1,29.8,Ja'Marr Chase,Carter
2024,3,Haris,CeeDee Lamb,8.7,WR2,14.9,DeVonta Smith,Carter
2024,3,Haris,Sam LaPorta,5.6,TE,15.5,Jake Ferguson,Carter
2024,3,Haris,Travis Kelce,7.0,FLEX,14.3,Garrett Wilson,Carter
2024,3,Haris,Cowboys D/ST,-6.0,D/ST,-4.0,Raiders D/ST,Carter
2024,3,Haris,Brandon Aubrey,12.0,K,7.0,Younghoe Koo,Carter
2024,3,Kevin,Jayden Daniels,28.06,QB,5.08,Anthony Richardson Sr.,Nathan
2024,3,Kevin,Kyren Williams,31.6,RB1,30.4,Derrick Henry,Nathan
2024,3,Kevin,Bijan Robinson,13.2,RB2,10.8,Jordan Mason,Nathan
2024,3,Kevin,Chris Godwin Jr.,17.3,WR1,28.2,Malik Nabers,Nathan
2024,3,Kevin,Nico Collins,12.6,WR2,18.7,Drake London,Nathan
2024,3,Kevin,Dallas Goedert,27.0,TE,7.1,Brock Bowers,Nathan
2024,3,Kevin,Tee Higgins,6.9,FLEX,8.4,J.K. Dobbins,Nathan
2024,3,Kevin,Jets D/ST,16.0,D/ST,12.0,Seahawks D/ST,Nathan
2024,3,Kevin,Ka'imi Fairbairn,0.0,K,1.0,Jake Bates,Nathan
2024,3,McGwire,C.J. Stroud,9.8,QB,21.04,Aaron Rodgers,Michael
2024,3,McGwire,Travis Etienne Jr.,12.5,RB1,33.6,Saquon Barkley,Michael
2024,3,McGwire,Jerome Ford,10.0,RB2,18.7,James Cook,Michael
2024,3,McGwire,Stefon Diggs,19.92,WR1,9.8,Brandon Aiyuk,Michael
2024,3,McGwire,Tyreek Hill,7.0,WR2,7.6,Michael Pittman Jr.,Michael
2024,3,McGwire,Brenton Strange,9.2,TE,13.1,Dalton Kincaid,Michael
2024,3,McGwire,Zack Moss,20.7,FLEX,3.5,James Conner,Michael
2024,3,McGwire,Chargers D/ST,4.0,D/ST,6.0,Browns D/ST,Michael
2024,3,McGwire,Justin Tucker,3.0,K,0.0,Dustin Hopkins,Michael
2024,3,Tyler,Josh Allen,30.92,QB,10.94,Jalen Hurts,Noah
2024,3,Tyler,Jonathan Taylor,26.5,RB1,18.3,Breece Hall,Noah
2024,3,Tyler,Rachaad White,8.5,RB2,8.8,De'Von Achane,Noah
2024,3,Tyler,Zay Flowers,5.3,WR1,20.6,Chris Olave,Noah
2024,3,Tyler,Rashid Shaheed,0.0,WR2,6.6,Jaylen Waddle,Noah
2024,3,Tyler,Mike Gesicki,8.7,TE,25.7,Cole Kmet,Noah
2024,3,Tyler,Courtland Sutton,13.8,FLEX,6.9,Jaxon Smith-Njigba,Noah
2024,3,Tyler,Bengals D/ST,-2.0,D/ST,23.0,Packers D/ST,Noah
2024,3,Tyler,Harrison Butker,12.0,K,5.0,Jake Moody,Noah
2024,3,Zach,Dak Prescott,29.86,QB,25.36,Joe Burrow,Dante
2024,3,Zach,Jahmyr Gibbs,16.3,RB1,6.2,D'Andre Swift,Dante
2024,3,Zach,Josh Jacobs,5.8,RB2,5.9,Tony Pollard,Dante
2024,3,Zach,Justin Jefferson,20.1,WR1,20.4,DK Metcalf,Dante
2024,3,Zach,DJ Moore,15.2,WR2,17.4,Marvin Harrison Jr.,Dante
2024,3,Zach,Pat Freiermuth,7.3,TE,2.9,Hunter Henry,Dante
2024,3,Zach,Jauan Jennings,46.5,FLEX,0.5,D'Onta Foreman,Dante
2024,3,Zach,Buccaneers D/ST,1.0,D/ST,8.0,Lions D/ST,Dante
2024,3,Zach,Cameron Dicker,4.0,K,0.0,Jake Elliott,Dante
2024,4,Carter,Brock Purdy,14.62,QB,16.74,Dak Prescott,Zach
2024,4,Carter,Alvin Kamara,24.9,RB1,19.8,Jahmyr Gibbs,Zach
2024,4,Carter,Aaron Jones Sr.,17.9,RB2,11.8,Josh Jacobs,Zach
2024,4,Carter,Ja'Marr Chase,17.5,WR1,20.5,Justin Jefferson,Zach
2024,4,Carter,Garrett Wilson,7.1,WR2,11.2,DJ Moore,Zach
2024,4,Carter,Jake Ferguson,11.9,TE,16.7,Pat Freiermuth,Zach
2024,4,Carter,Devin Singletary,4.8,FLEX,11.8,Jauan Jennings,Zach
2024,4,Carter,Raiders D/ST,10.0,D/ST,23.0,49ers D/ST,Zach
2024,4,Carter,Younghoe Koo,20.0,K,5.0,Cameron Dicker,Zach
2024,4,Dante,Joe Burrow,16.28,QB,7.3,Josh Allen,Tyler
2024,4,Dante,D'Andre Swift,29.5,RB1,19.8,Jonathan Taylor,Tyler
2024,4,Dante,Tony Pollard,18.8,RB2,10.3,Najee Harris,Tyler
2024,4,Dante,Marvin Harrison Jr.,15.5,WR1,27.1,Jayden Reed,Tyler
2024,4,Dante,DK Metcalf,15.4,WR2,2.0,Zay Flowers,Tyler
2024,4,Dante,Dalton Schultz,6.4,TE,0.1,Mike Gesicki,Tyler
2024,4,Dante,Braelon Allen,5.6,FLEX,10.4,Rachaad White,Tyler
2024,4,Dante,Chiefs D/ST,7.0,D/ST,6.0,Packers D/ST,Tyler
2024,4,Dante,Jake Elliott,2.0,K,4.0,Harrison Butker,Tyler
2024,4,Ethan,Kyler Murray,9.98,QB,16.32,Jalen Hurts,Noah
2024,4,Ethan,Kenneth Walker III,33.6,RB1,5.9,De'Von Achane,Noah
2024,4,Ethan,Rhamondre Stevenson,8.2,RB2,3.8,Breece Hall,Noah
2024,4,Ethan,Mike Evans,23.4,WR1,16.7,Chris Olave,Noah
2024,4,Ethan,Jameson Williams,16.0,WR2,7.5,Amari Cooper,Noah
2024,4,Ethan,Kyle Pitts Sr.,0.0,TE,6.4,Cole Kmet,Noah
2024,4,Ethan,Khalil Shakir,10.2,FLEX,13.1,Jaxon Smith-Njigba,Noah
2024,4,Ethan,Texans D/ST,1.0,D/ST,3.0,Vikings D/ST,Noah
2024,4,Ethan,Chris Boswell,8.0,K,13.0,Jake Moody,Noah
2024,4,Haris,Patrick Mahomes,13.0,QB,23.5,C.J. Stroud,McGwire
2024,4,Haris,Chuba Hubbard,22.1,RB1,15.5,Jerome Ford,McGwire
2024,4,Haris,Cordarrelle Patterson,8.2,RB2,7.0,Travis Etienne Jr.,McGwire
2024,4,Haris,CeeDee Lamb,23.6,WR1,18.5,Stefon Diggs,McGwire
2024,4,Haris,Rashee Rice,0.0,WR2,8.2,Tyreek Hill,McGwire
2024,4,Haris,Travis Kelce,15.9,TE,14.5,George Kittle,McGwire
2024,4,Haris,Calvin Ridley,2.5,FLEX,17.8,Zack Moss,McGwire
2024,4,Haris,Cowboys D/ST,4.0,D/ST,4.0,Dolphins D/ST,McGwire
2024,4,Haris,Brandon Aubrey,11.0,K,5.0,Justin Tucker,McGwire
2024,4,Michael,Aaron Rodgers,11.6,QB,24.02,Jayden Daniels,Kevin
2024,4,Michael,James Conner,18.3,RB1,20.4,Kyren Williams,Kevin
2024,4,Michael,Saquon Barkley,13.6,RB2,11.4,Bijan Robinson,Kevin
2024,4,Michael,Diontae Johnson,21.3,WR1,33.1,Nico Collins,Kevin
2024,4,Michael,Brandon Aiyuk,6.8,WR2,12.9,Chris Godwin Jr.,Kevin
2024,4,Michael,Dalton Kincaid,9.7,TE,13.2,Dallas Goedert,Kevin
2024,4,Michael,James Cook,5.8,FLEX,12.0,Tee Higgins,Kevin
2024,4,Michael,Browns D/ST,12.0,D/ST,8.0,Jets D/ST,Kevin
2024,4,Michael,Dustin Hopkins,5.0,K,6.0,Ka'imi Fairbairn,Kevin
2024,4,Nathan,Anthony Richardson Sr.,5.24,QB,23.64,Lamar Jackson,Andrew
2024,4,Nathan,Derrick Henry,35.9,RB1,20.3,Brian Robinson Jr.,Andrew
2024,4,Nathan,Jordan Mason,24.0,RB2,5.3,Cam Akers,Andrew
2024,4,Nathan,Malik Nabers,23.1,WR1,20.78,Amon-Ra St. Brown,Andrew
2024,4,Nathan,Drake London,12.4,WR2,4.8,Michael Wilson,Andrew
2024,4,Nathan,Brock Bowers,5.1,TE,5.7,Tyler Conklin,Andrew
2024,4,Nathan,J.K. Dobbins,9.2,FLEX,16.3,George Pickens,Andrew
2024,4,Nathan,Saints D/ST,3.0,D/ST,1.0,Steelers D/ST,Andrew
2024,4,Nathan,Jake Bates,6.0,K,13.0,Evan McPherson,Andrew
2024,5,Andrew,Lamar Jackson,33.42,QB,11.76,Aaron Rodgers,Michael
2024,5,Andrew,Brian Robinson Jr.,13.8,RB1,17.9,James Cook,Michael
2024,5,Andrew,Cam Akers,12.7,RB2,14.0,James Conner,Michael
2024,5,Andrew,Jordan Addison,6.6,WR1,22.7,Brandon Aiyuk,Michael
2024,5,Andrew,George Pickens,5.6,WR2,5.9,Diontae Johnson,Michael
2024,5,Andrew,Trey McBride,11.3,TE,5.4,Dalton Kincaid,Michael
2024,5,Andrew,Christian Kirk,12.8,FLEX,14.7,Michael Pittman Jr.,Michael
2024,5,Andrew,Steelers D/ST,7.0,D/ST,3.0,Browns D/ST,Michael
2024,5,Andrew,Evan McPherson,3.0,K,9.0,Dustin Hopkins,Michael
2024,5,Kevin,Jayden Daniels,19.72,QB,13.44,Patrick Mahomes,Haris
2024,5,Kevin,Kyren Williams,15.5,RB1,18.3,Trey Sermon,Haris
2024,5,Kevin,Bijan Robinson,10.7,RB2,17.5,Chuba Hubbard,Haris
2024,5,Kevin,Nico Collins,15.8,WR1,11.4,CeeDee Lamb,Haris
2024,5,Kevin,Chris Godwin Jr.,11.6,WR2,4.0,Dontayvion Wicks,Haris
2024,5,Kevin,Tucker Kraft,24.8,TE,16.0,Travis Kelce,Haris
2024,5,Kevin,Deebo Samuel,3.0,FLEX,12.5,Tutu Atwell,Haris
2024,5,Kevin,Bears D/ST,15.0,D/ST,-5.0,Panthers D/ST,Haris
2024,5,Kevin,Ka'imi Fairbairn,16.0,K,9.0,Brandon Aubrey,Haris
2024,5,Nathan,Justin Fields,15.94,QB,24.1,Kyler Murray,Ethan
2024,5,Nathan,Derrick Henry,16.6,RB1,19.2,Rhamondre Stevenson,Ethan
2024,5,Nathan,Jordan Mason,8.8,RB2,14.6,Kenneth Walker III,Ethan
2024,5,Nathan,Drake London,33.4,WR1,23.2,Mike Evans,Ethan
2024,5,Nathan,Terry McLaurin,13.4,WR2,23.2,Brian Thomas Jr.,Ethan
2024,5,Nathan,Brock Bowers,23.7,TE,15.8,Kyle Pitts Sr.,Ethan
2024,5,Nathan,Jakobi Meyers,13.2,FLEX,13.4,Allen Lazard,Ethan
2024,5,Nathan,Seahawks D/ST,7.0,D/ST,11.0,Packers D/ST,Ethan
2024,5,Nathan,Will Reichard,16.0,K,6.0,Chris Boswell,Ethan
2024,5,Noah,Sam Darnold,4.26,QB,33.78,Joe Burrow,Dante
2024,5,Noah,Breece Hall,6.7,RB1,20.0,D'Andre Swift,Dante
2024,5,Noah,De'Von Achane,2.7,RB2,16.4,Chase Brown,Dante
2024,5,Noah,Amari Cooper,10.0,WR1,7.5,DK Metcalf,Dante
2024,5,Noah,Chris Olave,3.0,WR2,5.6,Marvin Harrison Jr.,Dante
2024,5,Noah,Cole Kmet,8.7,TE,7.4,Dalton Schultz,Dante
2024,5,Noah,Jaxon Smith-Njigba,13.1,FLEX,1.8,Xavier Legette,Dante
2024,5,Noah,Vikings D/ST,18.0,D/ST,14.0,Commanders D/ST,Dante
2024,5,Noah,Jake Moody,8.0,K,16.0,Chase McLaughlin,Dante
2024,5,Tyler,Josh Allen,14.64,QB,23.4,Baker Mayfield,Carter
2024,5,Tyler,Najee Harris,9.7,RB1,12.6,Alvin Kamara,Carter
2024,5,Tyler,Emanuel Wilson,2.5,RB2,6.3,Aaron Jones Sr.,Carter
2024,5,Tyler,Zay Flowers,19.0,WR1,41.3,Ja'Marr Chase,Carter
2024,5,Tyler,Jayden Reed,13.7,WR2,29.1,Garrett Wilson,Carter
2024,5,Tyler,Colby Parkinson,12.2,TE,13.0,Jake Ferguson,Carter
2024,5,Tyler,Rashid Shaheed,18.6,FLEX,11.8,Xavier Worthy,Carter
2024,5,Tyler,Patriots D/ST,9.0,D/ST,-1.0,Ravens D/ST,Carter
2024,5,Tyler,Harrison Butker,13.0,K,15.0,Younghoe Koo,Carter
2024,5,Zach,Dak Prescott,16.38,QB,15.94,C.J. Stroud,McGwire
2024,5,Zach,Kareem Hunt,18.7,RB1,12.0,Travis Etienne Jr.,McGwire
2024,5,Zach,Josh Jacobs,16.4,RB2,7.9,Jerome Ford,McGwire
2024,5,Zach,DJ Moore,27.5,WR1,14.2,Stefon Diggs,McGwire
2024,5,Zach,Justin Jefferson,15.2,WR2,12.9,Tyreek Hill,McGwire
2024,5,Zach,Pat Freiermuth,9.2,TE,20.4,George Kittle,McGwire
2024,5,Zach,Darnell Mooney,31.5,FLEX,8.2,Zack Moss,McGwire
2024,5,Zach,Broncos D/ST,15.0,D/ST,7.0,Dolphins D/ST,McGwire
2024,5,Zach,Austin Seibert,10.0,K,13.0,Justin Tucker,McGwire
2024,6,Carter,Baker Mayfield,25.9,QB,21.86,Jalen Hurts,Noah
2024,6,Carter,David Montgomery,21.0,RB1,21.9,Breece Hall,Noah
2024,6,Carter,Alvin Kamara,17.4,RB2,18.5,Bucky Irving,Noah
2024,6,Carter,Garrett Wilson,24.7,WR1,8.2,Amari Cooper,Noah
2024,6,Carter,Ja'Marr Chase,12.2,WR2,-0.5,Chris Olave,Noah
2024,6,Carter,Jake Ferguson,4.1,TE,24.0,Cole Kmet,Noah
2024,6,Carter,DeVonta Smith,15.4,FLEX,10.3,Jaxon Smith-Njigba,Noah
2024,6,Carter,Ravens D/ST,5.0,D/ST,5.0,Colts D/ST,Noah
2024,6,Carter,Younghoe Koo,12.0,K,6.0,Jason Myers,Noah
2024,6,Ethan,Kyler Murray,11.96,QB,19.82,Joe Burrow,Dante
2024,6,Ethan,Kenneth Walker III,20.9,RB1,21.9,D'Andre Swift,Dante
2024,6,Ethan,Alexander Mattison,17.5,RB2,17.8,Tony Pollard,Dante
2024,6,Ethan,Brian Thomas Jr.,5.7,WR1,23.6,A.J. Brown,Dante
2024,6,Ethan,Mike Evans,5.4,WR2,7.8,DK Metcalf,Dante
2024,6,Ethan,Kyle Pitts Sr.,10.0,TE,6.7,Dalton Schultz,Dante
2024,6,Ethan,Jalen Tolbert,8.3,FLEX,0.0,Marvin Harrison Jr.,Dante
2024,6,Ethan,Packers D/ST,9.0,D/ST,8.0,Eagles D/ST,Dante
2024,6,Ethan,Chris Boswell,17.0,K,9.0,Chase McLaughlin,Dante
2024,6,Haris,Caleb Williams,28.64,QB,18.92,Lamar Jackson,Andrew
2024,6,Haris,Chuba Hubbard,15.3,RB1,27.2,Joe Mixon,Andrew
2024,6,Haris,Austin Ekeler,10.8,RB2,19.8,Tyler Allgeier,Andrew
2024,6,Haris,CeeDee Lamb,16.1,WR1,13.7,Amon-Ra St. Brown,Andrew
2024,6,Haris,Calvin Ridley,0.9,WR2,8.3,George Pickens,Andrew
2024,6,Haris,Sam LaPorta,12.2,TE,17.6,Trey McBride,Andrew
2024,6,Haris,Josh Downs,19.5,FLEX,6.9,Christian Kirk,Andrew
2024,6,Haris,Panthers D/ST,-4.0,D/ST,14.0,Steelers D/ST,Andrew
2024,6,Haris,Brandon Aubrey,12.0,K,5.0,Evan McPherson,Andrew
2024,6,McGwire,C.J. Stroud,18.38,QB,24.4,Josh Allen,Tyler
2024,6,McGwire,Jerome Ford,1.4,RB1,20.2,Najee Harris,Tyler
2024,6,McGwire,Travis Etienne Jr.,-0.1,RB2,7.3,Antonio Gibson,Tyler
2024,6,McGwire,Stefon Diggs,19.7,WR1,22.4,Zay Flowers,Tyler
2024,6,McGwire,Wan'Dale Robinson,10.0,WR2,14.8,Jayden Reed,Tyler
2024,6,McGwire,George Kittle,22.8,TE,9.5,Cade Otton,Tyler
2024,6,McGwire,Zack Moss,0.5,FLEX,8.3,Rashid Shaheed,Tyler
2024,6,McGwire,Chargers D/ST,7.0,D/ST,14.0,Texans D/ST,Tyler
2024,6,McGwire,Justin Tucker,13.0,K,19.0,Jake Bates,Tyler
2024,6,Michael,Aaron Rodgers,17.76,QB,23.7,Justin Fields,Nathan
2024,6,Michael,Saquon Barkley,7.4,RB1,25.2,Derrick Henry,Nathan
2024,6,Michael,James Cook,0.0,RB2,9.2,Jordan Mason,Nathan
2024,6,Michael,Diontae Johnson,19.8,WR1,23.3,Terry McLaurin,Nathan
2024,6,Michael,Brandon Aiyuk,5.7,WR2,19.4,Drake London,Nathan
2024,6,Michael,Dalton Kincaid,11.1,TE,16.1,Brock Bowers,Nathan
2024,6,Michael,James Conner,6.6,FLEX,18.2,J.K. Dobbins,Nathan
2024,6,Michael,Buccaneers D/ST,17.0,D/ST,-2.0,Seahawks D/ST,Nathan
2024,6,Michael,Dustin Hopkins,11.0,K,4.0,Cairo Santos,Nathan
2024,6,Zach,Kirk Cousins,12.5,QB,20.96,Jayden Daniels,Kevin
2024,6,Zach,Jahmyr Gibbs,12.1,RB1,25.5,Bijan Robinson,Kevin
2024,6,Zach,Josh Jacobs,12.0,RB2,10.5,Rico Dowdle,Kevin
2024,6,Zach,Tank Dell,18.7,WR1,35.5,Chris Godwin Jr.,Kevin
2024,6,Zach,DJ Moore,6.0,WR2,14.7,Tee Higgins,Kevin
2024,6,Zach,Pat Freiermuth,3.6,TE,3.5,Tucker Kraft,Kevin
2024,6,Zach,Darnell Mooney,6.8,FLEX,20.7,Deebo Samuel,Kevin
2024,6,Zach,Broncos D/ST,2.0,D/ST,11.0,Bears D/ST,Kevin
2024,6,Zach,Austin Seibert,14.0,K,11.0,Ka'imi Fairbairn,Kevin
2024,7,Andrew,Lamar Jackson,34.44,QB,7.18,Kirk Cousins,Zach
2024,7,Andrew,Joe Mixon,26.4,RB1,32.0,Jahmyr Gibbs,Zach
2024,7,Andrew,Brian Robinson Jr.,13.1,RB2,22.3,Kareem Hunt,Zach
2024,7,Andrew,Amon-Ra St. Brown,25.2,WR1,21.4,Justin Jefferson,Zach
2024,7,Andrew,Davante Adams,6.0,WR2,0.0,Tank Dell,Zach
2024,7,Andrew,Trey McBride,10.1,TE,7.1,Pat Freiermuth,Zach
2024,7,Andrew,George Pickens,22.1,FLEX,9.6,Darnell Mooney,Zach
2024,7,Andrew,Steelers D/ST,8.0,D/ST,21.0,Broncos D/ST,Zach
2024,7,Andrew,Evan McPherson,2.0,K,17.0,Austin Seibert,Zach
2024,7,Dante,Joe Burrow,14.94,QB,27.0,Baker Mayfield,Carter
2024,7,Dante,Tony Pollard,8.5,RB1,8.4,Alvin Kamara,Carter
2024,7,Dante,Chase Brown,7.3,RB2,8.0,David Montgomery,Carter
2024,7,Dante,A.J. Brown,19.9,WR1,17.6,Ja'Marr Chase,Carter
2024,7,Dante,DK Metcalf,19.9,WR2,13.1,Garrett Wilson,Carter
2024,7,Dante,Evan Engram,8.5,TE,23.6,David Njoku,Carter
2024,7,Dante,Tank Bigsby,23.8,FLEX,0.8,DeVonta Smith,Carter
2024,7,Dante,Eagles D/ST,15.0,D/ST,12.0,Bills D/ST,Carter
2024,7,Dante,Chase McLaughlin,4.0,K,1.0,Younghoe Koo,Carter
2024,7,Michael,Aaron Rodgers,13.04,QB,20.2,Kyler Murray,Ethan
2024,7,Michael,Saquon Barkley,26.7,RB1,23.3,Kenneth Walker III,Ethan
2024,7,Michael,James Cook,9.2,RB2,4.5,Rhamondre Stevenson,Ethan
2024,7,Michael,Brandon Aiyuk,4.3,WR1,22.1,Brian Thomas Jr.,Ethan
2024,7,Michael,Diontae Johnson,2.7,WR2,9.5,Mike Evans,Ethan
2024,7,Michael,Dalton Kincaid,8.2,TE,13.5,Kyle Pitts Sr.,Ethan
2024,7,Michael,James Conner,17.2,FLEX,0.6,Jameson Williams,Ethan
2024,7,Michael,Chiefs D/ST,7.0,D/ST,7.0,Packers D/ST,Ethan
2024,7,Michael,Dustin Hopkins,-2.0,K,14.0,Chris Boswell,Ethan
2024,7,Nathan,Anthony Richardson Sr.,8.76,QB,12.06,Patrick Mahomes,Haris
2024,7,Nathan,Derrick Henry,25.2,RB1,11.2,Chuba Hubbard,Haris
2024,7,Nathan,Jordan Mason,8.9,RB2,5.9,Trey Sermon,Haris
2024,7,Nathan,Drake London,18.3,WR1,11.1,Tutu Atwell,Haris
2024,7,Nathan,Malik Nabers,8.1,WR2,7.2,Calvin Ridley,Haris
2024,7,Nathan,Brock Bowers,19.3,TE,5.7,Travis Kelce,Haris
2024,7,Nathan,J.K. Dobbins,9.6,FLEX,1.3,Josh Downs,Haris
2024,7,Nathan,Lions D/ST,5.0,D/ST,9.0,Colts D/ST,Haris
2024,7,Nathan,Harrison Butker,4.0,K,4.0,Jake Elliott,Haris
2024,7,Noah,Jalen Hurts,22.76,QB,5.34,C.J. Stroud,McGwire
2024,7,Noah,Breece Hall,26.1,RB1,26.1,Javonte Williams,McGwire
2024,7,Noah,De'Von Achane,10.5,RB2,7.0,Zack Moss,McGwire
2024,7,Noah,Amari Cooper,16.6,WR1,7.3,Stefon Diggs,McGwire
2024,7,Noah,Jaxon Smith-Njigba,5.3,WR2,2.3,Tyreek Hill,McGwire
2024,7,Noah,Hunter Henry,17.2,TE,15.2,George Kittle,McGwire
2024,7,Noah,Jaylen Waddle,2.1,FLEX,8.3,Wan'Dale Robinson,McGwire
2024,7,Noah,Vikings D/ST,10.0,D/ST,3.0,Chargers D/ST,McGwire
2024,7,Noah,Jason Myers,12.0,K,13.0,Justin Tucker,McGwire
2024,7,Tyler,Josh Allen,21.02,QB,5.24,Jayden Daniels,Kevin
2024,7,Tyler,Najee Harris,16.2,RB1,23.3,Bijan Robinson,Kevin
2024,7,Tyler,Antonio Gibson,2.3,RB2,19.6,Kyren Williams,Kevin
2024,7,Tyler,Zay Flowers,4.0,WR1,18.2,Tee Higgins,Kevin
2024,7,Tyler,Jayden Reed,3.0,WR2,13.5,Chris Godwin Jr.,Kevin
2024,7,Tyler,Cade Otton,18.0,TE,12.3,Tucker Kraft,Kevin
2024,7,Tyler,Courtland Sutton,0.0,FLEX,0.0,Deebo Samuel,Kevin
2024,7,Tyler,Bengals D/ST,15.0,D/ST,-5.0,Jets D/ST,Kevin
2024,7,Tyler,Cameron Dicker,21.0,K,12.0,Ka'imi Fairbairn,Kevin
2024,8,Ethan,Kyler Murray,22.18,QB,22.3,Baker Mayfield,Carter
2024,8,Ethan,Rhamondre Stevenson,23.5,RB1,18.2,Alvin Kamara,Carter
2024,8,Ethan,Kenneth Walker III,8.5,RB2,14.92,David Montgomery,Carter
2024,8,Ethan,Puka Nacua,18.1,WR1,20.4,Ja'Marr Chase,Carter
2024,8,Ethan,Brian Thomas Jr.,15.0,WR2,16.3,Garrett Wilson,Carter
2024,8,Ethan,Kyle Pitts Sr.,25.1,TE,17.1,David Njoku,Carter
2024,8,Ethan,Khalil Shakir,19.9,FLEX,20.5,DeVonta Smith,Carter
2024,8,Ethan,Packers D/ST,4.0,D/ST,10.0,Bills D/ST,Carter
2024,8,Ethan,Chris Boswell,14.0,K,6.0,Younghoe Koo,Carter
2024,8,Haris,Patrick Mahomes,18.18,QB,17.32,Aaron Rodgers,Michael
2024,8,Haris,Chuba Hubbard,9.1,RB1,28.3,James Cook,Michael
2024,8,Haris,Austin Ekeler,7.8,RB2,12.1,Saquon Barkley,Michael
2024,8,Haris,CeeDee Lamb,39.6,WR1,9.2,Jalen McMillan,Michael
2024,8,Haris,Tutu Atwell,2.8,WR2,1.9,Tyler Lockett,Michael
2024,8,Haris,Travis Kelce,25.0,TE,13.1,Dalton Kincaid,Michael
2024,8,Haris,Josh Downs,22.2,FLEX,14.9,James Conner,Michael
2024,8,Haris,Colts D/ST,3.0,D/ST,9.0,Chiefs D/ST,Michael
2024,8,Haris,Jake Elliott,15.0,K,8.0,Will Reichard,Michael
2024,8,Kevin,Jordan Love,5.74,QB,35.14,Jalen Hurts,Noah
2024,8,Kevin,Bijan Robinson,23.6,RB1,26.7,De'Von Achane,Noah
2024,8,Kevin,Kyren Williams,22.6,RB2,9.9,Breece Hall,Noah
2024,8,Kevin,Keon Coleman,18.0,WR1,12.9,Jaxon Smith-Njigba,Noah
2024,8,Kevin,Tee Higgins,0.0,WR2,1.3,Amari Cooper,Noah
2024,8,Kevin,Tucker Kraft,16.8,TE,9.5,Hunter Henry,Noah
2024,8,Kevin,Deebo Samuel,12.6,FLEX,8.5,Jaylen Waddle,Noah
2024,8,Kevin,Jets D/ST,4.0,D/ST,0.0,Vikings D/ST,Noah
2024,8,Kevin,Ka'imi Fairbairn,11.0,K,4.0,Jason Myers,Noah
2024,8,McGwire,Tua Tagovailoa,14.66,QB,12.86,Joe Burrow,Dante
2024,8,McGwire,Javonte Williams,9.2,RB1,18.9,D'Andre Swift,Dante
2024,8,McGwire,Zack Moss,7.9,RB2,10.6,Tank Bigsby,Dante
2024,8,McGwire,Tyreek Hill,13.2,WR1,16.1,Cooper Kupp,Dante
2024,8,McGwire,Stefon Diggs,12.7,WR2,13.4,A.J. Brown,Dante
2024,8,McGwire,George Kittle,24.8,TE,13.6,Evan Engram,Dante
2024,8,McGwire,Wan'Dale Robinson,8.0,FLEX,14.7,Tony Pollard,Dante
2024,8,McGwire,Chargers D/ST,8.0,D/ST,9.0,Texans D/ST,Dante
2024,8,McGwire,Justin Tucker,6.0,K,8.0,Chase McLaughlin,Dante
2024,8,Tyler,Josh Allen,19.82,QB,24.16,Lamar Jackson,Andrew
2024,8,Tyler,Jonathan Taylor,18.7,RB1,23.4,Joe Mixon,Andrew
2024,8,Tyler,Najee Harris,16.1,RB2,8.6,Brian Robinson Jr.,Andrew
2024,8,Tyler,Zay Flowers,18.5,WR1,9.4,Davante Adams,Andrew
2024,8,Tyler,Jayden Reed,7.5,WR2,8.7,Amon-Ra St. Brown,Andrew
2024,8,Tyler,Cade Otton,29.1,TE,21.4,Trey McBride,Andrew
2024,8,Tyler,Romeo Doubs,10.2,FLEX,11.4,George Pickens,Andrew
2024,8,Tyler,Bengals D/ST,-4.0,D/ST,13.0,Steelers D/ST,Andrew
2024,8,Tyler,Cameron Dicker,8.0,K,4.0,Wil Lutz,Andrew
2024,8,Zach,Kirk Cousins,28.64,QB,8.08,Geno Smith,Nathan
2024,8,Zach,Jahmyr Gibbs,20.3,RB1,14.7,Derrick Henry,Nathan
2024,8,Zach,Kareem Hunt,13.3,RB2,1.8,Jordan Mason,Nathan
2024,8,Zach,Justin Jefferson,19.5,WR1,14.1,Malik Nabers,Nathan
